user_id,gender,age,occupation,zipcode,age_desc,occ_desc
746,F,18,19,95019,18-24,unemployed
747,M,18,4,98606,18-24,college
748,M,25,0,60098,25-34,other or not specified
749,M,35,18,56303,35-44,tradesman
750,F,35,9,13066,35-44,homemaker
751,F,25,17,97201,25-34,technician
752,F,25,3,97401,25-34,clerical
753,M,1,10,42754,Under 18,K-12 student
754,M,35,7,38024,35-44,executive
755,F,35,0,94002,35-44,other or not specified
756,M,35,0,90064,35-44,other or not specified
757,M,25,12,97401,25-34,programmer
758,M,35,7,19518,35-44,executive
759,F,56,3,89156,56+,clerical
760,M,56,15,94114,56+,scientist
761,M,18,7,99945,18-24,executive
762,M,1,10,63041,Under 18,K-12 student
763,M,18,10,2882,18-24,K-12 student
764,M,18,20,85296,18-24,writer
765,M,25,17,74467,25-34,technician
766,F,25,7,95128,25-34,executive
767,M,25,12,45241,25-34,programmer
768,M,25,12,17067,25-34,programmer
769,M,45,17,2421,45-49,technician
770,M,18,4,98499,18-24,college
771,F,50,1,75087,50-55,academic
772,M,18,12,89118,18-24,programmer
773,M,25,6,48108,25-34,doctor
774,M,18,4,22903,18-24,college
775,M,1,17,56258,Under 18,technician
776,F,25,3,92627,25-34,clerical
777,M,18,19,87543,18-24,unemployed
778,M,18,17,32694,18-24,technician
779,M,25,0,60156,25-34,other or not specified
780,M,25,17,91776,25-34,technician
781,M,18,4,95076,18-24,college
782,M,56,1,28223,56+,academic
783,M,25,4,53703,25-34,college
784,M,18,0,11040,18-24,other or not specified
785,M,18,19,29307,18-24,unemployed
786,M,25,0,55987,25-34,other or not specified
787,M,18,4,77802,18-24,college
788,M,25,0,37601,25-34,other or not specified
789,M,18,1,67212,18-24,academic
790,M,25,17,45694,25-34,technician
791,M,35,7,27511,35-44,executive
792,M,25,17,1002,25-34,technician
793,F,35,14,37043,35-44,sales
794,M,50,20,10543,50-55,writer
795,F,35,14,19147,35-44,sales
796,M,50,6,98237,50-55,doctor
797,F,50,7,20175,50-55,executive
798,F,25,20,48464,25-34,writer
799,F,25,5,98498,25-34,customer service
800,F,35,12,72032,35-44,programmer
801,F,25,20,95776,25-34,writer
802,M,25,16,22801,25-34,self-employed
803,M,18,4,67217,18-24,college
804,M,25,20,90032,25-34,writer
805,M,35,12,37211,35-44,programmer
806,M,35,0,34990,35-44,other or not specified
807,M,18,4,89015,18-24,college
808,M,25,7,85226,25-34,executive
809,M,25,17,70508,25-34,technician
810,M,25,12,98006,25-34,programmer
811,M,50,0,94043,50-55,other or not specified
812,M,25,6,37930,25-34,doctor
813,M,18,4,70002,18-24,college
814,F,18,4,92612,18-24,college
815,M,25,4,37130,25-34,college
816,M,45,0,92108,45-49,other or not specified
817,M,18,4,41076,18-24,college
818,M,18,4,60107,18-24,college
819,M,35,7,60611,35-44,executive
820,M,35,7,78759,35-44,executive
821,M,18,2,14456,18-24,artist
822,F,25,1,7666,25-34,academic
823,M,25,0,92078,25-34,other or not specified
824,M,35,12,94530,35-44,programmer
825,M,56,1,39532,56+,academic
826,F,35,1,80210,35-44,academic
827,M,45,2,55409,45-49,artist
828,M,18,4,70817,18-24,college
829,M,1,19,53711,Under 18,unemployed
830,M,35,7,60657,35-44,executive
831,F,45,0,20874,45-49,other or not specified
832,M,18,2,19464,18-24,artist
833,M,35,7,46825,35-44,executive
834,F,35,12,78640,35-44,programmer
835,M,56,0,94952,56+,other or not specified
836,M,25,11,10023,25-34,lawyer
837,M,56,7,8540,56+,executive
838,M,50,17,92661,50-55,technician
839,M,25,0,98103,25-34,other or not specified
840,F,25,3,2828,25-34,clerical
841,F,50,14,92119,50-55,sales
842,F,18,0,55102,18-24,other or not specified
843,M,25,7,49321,25-34,executive
844,M,25,0,92121,25-34,other or not specified
845,F,18,0,20009,18-24,other or not specified
846,M,25,5,80209,25-34,customer service
847,F,25,7,80228,25-34,executive
848,M,25,15,94121,25-34,scientist
849,M,25,3,75006,25-34,clerical
850,M,35,0,60640,35-44,other or not specified
851,M,18,4,75287,18-24,college
852,M,25,5,92105,25-34,customer service
853,M,25,17,55447,25-34,technician
854,F,25,16,44092,25-34,self-employed
855,F,18,2,72701,18-24,artist
856,F,45,6,2453,45-49,doctor
857,M,35,17,11701,35-44,technician
858,M,35,14,10013,35-44,sales
859,M,25,12,10128,25-34,programmer
860,M,18,0,78237,18-24,other or not specified
861,M,25,7,37027,25-34,executive
862,M,35,7,10019,35-44,executive
863,M,25,7,62522,25-34,executive
864,F,25,0,97205,25-34,other or not specified
865,M,35,1,91711,35-44,academic
866,M,1,10,8820,Under 18,K-12 student
867,M,45,12,95814,45-49,programmer
868,M,50,17,01702-7224,50-55,technician
869,M,18,20,92026,18-24,writer
870,F,25,1,2144,25-34,academic
871,M,1,10,76013,Under 18,K-12 student
872,M,50,1,20815,50-55,academic
873,M,56,6,19027,56+,doctor
874,M,45,15,26105,45-49,scientist
875,M,1,10,94707,Under 18,K-12 student
876,M,25,4,43202,25-34,college
877,M,25,0,90631,25-34,other or not specified
878,M,18,2,1720,18-24,artist
879,M,45,16,92018,45-49,self-employed
880,M,35,17,94114,35-44,technician
881,M,18,14,76401,18-24,sales
882,M,18,2,1720,18-24,artist
883,F,35,14,92673,35-44,sales
884,M,1,10,49454,Under 18,K-12 student
885,M,35,0,48105,35-44,other or not specified
886,F,56,0,14830,56+,other or not specified
887,F,56,16,55345,56+,self-employed
888,F,1,10,8820,Under 18,K-12 student
889,M,45,20,10024,45-49,writer
890,M,18,4,92153,18-24,college
891,M,25,1,80202,25-34,academic
892,M,35,0,76031,35-44,other or not specified
893,F,50,6,85016,50-55,doctor
894,M,18,4,31602,18-24,college
895,M,50,1,34683,50-55,academic
896,M,18,15,94015,18-24,scientist
897,M,25,6,92130,25-34,doctor
898,M,25,7,77005,25-34,executive
899,F,25,1,30605,25-34,academic
900,F,56,13,90066,56+,retired
901,F,56,0,92027,56+,other or not specified
902,M,56,0,45432,56+,other or not specified
903,M,56,13,75165,56+,retired
904,M,35,20,92308,35-44,writer
905,F,45,12,28655,45-49,programmer
906,M,1,10,71106,Under 18,K-12 student
907,F,45,6,92117,45-49,doctor
908,F,50,1,92103,50-55,academic
909,M,45,7,92831,45-49,executive
910,F,50,0,98226,50-55,other or not specified
911,M,50,0,98226,50-55,other or not specified
912,F,35,2,91324,35-44,artist
913,M,25,0,20744-6223,25-34,other or not specified
914,F,35,9,30338,35-44,homemaker
915,M,25,7,72762,25-34,executive
916,F,25,1,92084,25-34,academic
917,M,50,6,92117,50-55,doctor
918,F,45,1,91901,45-49,academic
919,F,35,1,92056,35-44,academic
920,M,18,4,92173,18-24,college
921,M,25,17,92084,25-34,technician
922,M,56,16,48009,56+,self-employed
923,M,25,7,37212,25-34,executive
924,M,50,17,98642,50-55,technician
925,F,35,3,48073,35-44,clerical
926,M,1,10,7869,Under 18,K-12 student
927,F,25,20,91105,25-34,writer
928,F,56,16,98199,56+,self-employed
929,M,25,15,53706,25-34,scientist
930,M,25,5,98380,25-34,customer service
931,F,56,1,6032,56+,academic
932,F,35,6,97838,35-44,doctor
933,M,45,1,49419,45-49,academic
934,F,35,7,97401,35-44,executive
935,M,35,14,60538,35-44,sales
936,M,18,4,34567,18-24,college
937,M,25,15,60513,25-34,scientist
938,F,25,1,1060,25-34,academic
939,F,25,20,20110-5616,25-34,writer
940,M,1,10,76240,Under 18,K-12 student
941,M,18,20,45387,18-24,writer
942,F,50,6,85716,50-55,doctor
943,F,45,12,8033,45-49,programmer
944,M,35,0,91505,35-44,other or not specified
945,M,45,7,49345,45-49,executive
946,M,35,7,48103-8929,35-44,executive
947,M,18,0,21015,18-24,other or not specified
948,M,56,12,43056,56+,programmer
949,M,50,17,96753,50-55,technician
950,M,35,7,21044,35-44,executive
951,M,45,2,10009,45-49,artist
952,M,56,16,97478,56+,self-employed
953,M,50,20,97030,50-55,writer
954,F,25,0,21030,25-34,other or not specified
955,F,50,7,94941,50-55,executive
956,M,35,1,55104,35-44,academic
957,M,35,1,29706,35-44,academic
958,M,35,2,48116,35-44,artist
959,M,50,11,44622,50-55,lawyer
960,M,1,10,45244,Under 18,K-12 student
961,M,18,10,10016,18-24,K-12 student
962,F,25,1,80020,25-34,academic
963,M,25,0,48197,25-34,other or not specified
964,M,25,7,94123,25-34,executive
965,M,56,7,10954,56+,executive
966,M,56,2,92262,56+,artist
967,F,18,0,43615,18-24,other or not specified
968,M,50,12,94530,50-55,programmer
969,F,25,11,19103,25-34,lawyer
970,M,25,0,27615,25-34,other or not specified
971,M,25,12,43615,25-34,programmer
972,M,45,1,2138,45-49,academic
973,F,25,1,80026,25-34,academic
974,M,35,19,94930,35-44,unemployed
975,M,35,0,98136,35-44,other or not specified
976,M,35,14,89113,35-44,sales
977,M,25,2,80110,25-34,artist
978,M,18,0,19116,18-24,other or not specified
979,M,1,10,48073,Under 18,K-12 student
980,M,25,6,92014,25-34,doctor
981,M,25,20,2141,25-34,writer
982,F,25,9,92064,25-34,homemaker
983,F,25,16,99224,25-34,self-employed
984,M,50,16,92129,50-55,self-employed
985,M,25,4,32608,25-34,college
986,F,56,0,19004,56+,other or not specified
987,F,35,17,48098,35-44,technician
988,M,50,11,48823,50-55,lawyer
989,M,50,0,20706,50-55,other or not specified
990,M,18,6,10004,18-24,doctor
991,F,25,9,48103,25-34,homemaker
992,F,35,3,2780,35-44,clerical
993,M,25,0,45678,25-34,other or not specified
994,M,18,2,92109,18-24,artist
995,F,18,4,96803,18-24,college
996,M,25,17,98102,25-34,technician
997,M,1,19,15748,Under 18,unemployed
998,M,45,20,10019,45-49,writer
999,M,25,15,62558,25-34,scientist
1000,F,25,6,90027,25-34,doctor
1001,M,25,4,90210,25-34,college
1002,M,50,11,7043,50-55,lawyer
1003,M,25,2,19320,25-34,artist
1004,M,25,3,95136,25-34,clerical
1005,M,35,11,8003,35-44,lawyer
1006,M,18,4,53220,18-24,college
1007,M,50,12,1960,50-55,programmer
1008,M,35,3,77064,35-44,clerical
1009,M,50,7,48315,50-55,executive
1010,M,25,0,10310,25-34,other or not specified
1011,M,25,8,92115,25-34,farmer
1012,F,35,1,30004,35-44,academic
1013,M,56,13,2576,56+,retired
1014,F,45,17,3054,45-49,technician
1015,M,35,3,11220,35-44,clerical
1016,M,56,16,60044,56+,self-employed
1017,M,35,0,30906,35-44,other or not specified
1018,M,18,4,95616,18-24,college
1019,M,35,1,60640,35-44,academic
1020,M,18,20,93455,18-24,writer
1021,M,35,0,94559,35-44,other or not specified
1022,M,25,3,918,25-34,clerical
1023,M,56,13,92675,56+,retired
1024,F,35,1,74135,35-44,academic
1025,M,25,16,34677,25-34,self-employed
1026,F,45,0,19130,45-49,other or not specified
1027,M,18,4,77005,18-24,college
1028,F,45,7,3848,45-49,executive
1029,M,25,0,20015,25-34,other or not specified
1030,M,25,7,97303,25-34,executive
1031,M,35,16,19803,35-44,self-employed
1032,M,50,16,19425,50-55,self-employed
1033,M,25,5,60076,25-34,customer service
1034,F,35,1,82601,35-44,academic
1035,M,18,2,15956,18-24,artist
1036,M,35,7,28036,35-44,executive
1037,M,45,7,2081,45-49,executive
1038,F,56,15,20194,56+,scientist
1039,F,35,1,2346,35-44,academic
1040,M,25,11,76309,25-34,lawyer
1041,M,45,2,94306,45-49,artist
1042,M,35,5,92801,35-44,customer service
1043,F,50,11,87004,50-55,lawyer
1044,M,25,20,72701,25-34,writer
1045,F,1,10,77477,Under 18,K-12 student
1046,M,56,18,53404-1230,56+,tradesman
1047,M,18,0,62225,18-24,other or not specified
1048,M,35,6,75225,35-44,doctor
1049,M,45,14,95002,45-49,sales
1050,M,25,1,97302,25-34,academic
1051,F,25,0,60513,25-34,other or not specified
1052,F,35,2,75214,35-44,artist
1053,M,35,0,18360,35-44,other or not specified
1054,M,1,10,75040,Under 18,K-12 student
1055,M,35,0,91505,35-44,other or not specified
1056,M,1,0,48133,Under 18,other or not specified
1057,M,45,17,73069,45-49,technician
1058,M,25,1,97321,25-34,academic
1059,F,25,0,97213,25-34,other or not specified
1060,M,18,10,11235,18-24,K-12 student
1061,M,45,0,46060,45-49,other or not specified
1062,M,50,19,59457,50-55,unemployed
1063,M,35,7,50265,35-44,executive
1064,M,25,7,91344,25-34,executive
1065,F,25,0,94402,25-34,other or not specified
1066,M,45,12,2151,45-49,programmer
1067,M,35,12,94402,35-44,programmer
1068,F,18,4,77581,18-24,college
1069,M,25,20,98105,25-34,writer
1070,F,45,2,20036,45-49,artist
1071,M,50,16,13045,50-55,self-employed
1072,F,35,7,7601,35-44,executive
1073,F,25,6,72211,25-34,doctor
1074,M,45,17,48073,45-49,technician
1075,F,25,6,60660,25-34,doctor
1076,F,25,3,27606,25-34,clerical
1077,M,25,3,60660,25-34,clerical
1078,F,45,9,95661,45-49,homemaker
1079,M,25,7,98115,25-34,executive
1080,M,56,7,8854,56+,executive
1081,M,18,4,68144-2410,18-24,college
1082,M,45,7,48170,45-49,executive
1083,M,56,0,27705,56+,other or not specified
1084,M,1,19,3226,Under 18,unemployed
1085,M,25,7,34695,25-34,executive
1086,M,18,4,98225,18-24,college
1087,M,25,16,8826,25-34,self-employed
1088,F,1,10,98103,Under 18,K-12 student
1089,M,35,6,37853,35-44,doctor
1090,M,25,7,94105,25-34,executive
1091,M,18,5,345567,18-24,customer service
1092,F,18,4,49525,18-24,college
1093,M,50,14,60504,50-55,sales
1094,F,18,0,92626,18-24,other or not specified
1095,F,56,6,8753,56+,doctor
1096,M,1,10,80439,Under 18,K-12 student
1097,M,18,17,92109,18-24,technician
1098,M,35,7,94945,35-44,executive
1099,M,25,17,77059,25-34,technician
1100,M,25,0,60090,25-34,other or not specified
1101,M,35,1,6417,35-44,academic
1102,M,18,1,55408,18-24,academic
1103,F,45,7,60605,45-49,executive
1104,M,35,11,10023,35-44,lawyer
1105,M,35,6,48105,35-44,doctor
1106,M,18,4,90241,18-24,college
1107,F,50,1,2324,50-55,academic
1108,M,56,1,93003,56+,academic
1109,M,18,10,45904,18-24,K-12 student
1110,F,56,6,77005,56+,doctor
1111,F,50,16,44319,50-55,self-employed
1112,M,18,6,19104,18-24,doctor
1113,M,18,4,97215,18-24,college
1114,F,18,9,75801,18-24,homemaker
1115,F,25,1,60551,25-34,academic
1116,M,25,15,92121,25-34,scientist
1117,M,18,14,10017,18-24,sales
1118,M,50,13,2718,50-55,retired
1119,M,35,1,90504,35-44,academic
1120,M,18,4,95616,18-24,college
1121,M,56,7,78701,56+,executive
1122,M,56,14,2632,56+,sales
1123,M,50,0,91789,50-55,other or not specified
1124,M,25,2,60156,25-34,artist
1125,F,18,4,53715,18-24,college
1126,M,56,16,13031,56+,self-employed
1127,M,25,0,11788,25-34,other or not specified
1128,M,25,1,72701,25-34,academic
1129,M,35,17,22309,35-44,technician
1130,M,18,7,60012,18-24,executive
1131,M,56,13,12570,56+,retired
1132,M,18,12,98225,18-24,programmer
1133,M,18,2,90038,18-24,artist
1134,M,18,20,19114,18-24,writer
1135,M,50,13,98201,50-55,retired
1136,F,35,7,90274,35-44,executive
1137,M,18,4,13165,18-24,college
1138,M,18,12,12047,18-24,programmer
1139,M,25,1,93420-2852,25-34,academic
1140,F,45,2,73069,45-49,artist
1141,F,25,3,84770,25-34,clerical
1142,M,18,1,43623,18-24,academic
1143,M,50,7,94024,50-55,executive
1144,M,25,7,94025,25-34,executive
1145,M,50,3,92103,50-55,clerical
1146,F,18,16,80260,18-24,self-employed
1147,M,25,20,98101,25-34,writer
1148,M,35,17,92618,35-44,technician
1149,M,25,12,98103,25-34,programmer
1150,F,25,20,75226,25-34,writer
1151,M,25,15,46805,25-34,scientist
1152,M,18,4,30328,18-24,college
1153,M,18,10,33024,18-24,K-12 student
1154,F,1,10,53545,Under 18,K-12 student
1155,M,25,12,90278,25-34,programmer
1156,F,50,2,33334,50-55,artist
1157,M,45,7,30253,45-49,executive
1158,F,35,1,98026,35-44,academic
1159,M,18,0,48314,18-24,other or not specified
1160,M,18,14,7017,18-24,sales
1161,M,25,0,10025,25-34,other or not specified
1162,F,35,0,97213,35-44,other or not specified
1163,M,1,10,70448,Under 18,K-12 student
1164,F,25,19,90020,25-34,unemployed
1165,M,25,12,45014,25-34,programmer
1166,M,56,6,94030,56+,doctor
1167,F,50,1,55126,50-55,academic
1168,F,25,0,94109,25-34,other or not specified
1169,M,25,20,94402,25-34,writer
1170,M,56,3,10023,56+,clerical
1171,M,45,12,94114,45-49,programmer
1172,F,25,0,61801,25-34,other or not specified
1173,F,25,7,10019,25-34,executive
1174,F,18,16,91780,18-24,self-employed
1175,F,25,2,90020,25-34,artist
1176,M,56,1,44256,56+,academic
1177,F,25,17,1453,25-34,technician
1178,M,56,0,48186,56+,other or not specified
1179,M,50,1,91030,50-55,academic
1180,F,50,20,95503,50-55,writer
1181,M,35,7,20716,35-44,executive
1182,M,1,10,91326,Under 18,K-12 student
1183,M,35,19,94598,35-44,unemployed
1184,F,25,4,92354,25-34,college
1185,F,35,1,97374,35-44,academic
1186,M,18,19,98502,18-24,unemployed
1187,F,1,0,90210,Under 18,other or not specified
1188,M,45,7,72212,45-49,executive
1189,M,25,0,85712,25-34,other or not specified
1190,M,45,0,98031,45-49,other or not specified
1191,F,35,0,98117,35-44,other or not specified
1192,M,50,16,98103,50-55,self-employed
1193,M,25,12,90712,25-34,programmer
1194,F,25,1,95617,25-34,academic
1195,F,1,10,13907,Under 18,K-12 student
1196,F,18,14,22203,18-24,sales
1197,M,35,1,44077,35-44,academic
1198,M,1,10,49544,Under 18,K-12 student
1199,M,50,13,77459,50-55,retired
1200,M,1,0,97222,Under 18,other or not specified
1201,M,18,4,84112-2004,18-24,college
1202,M,35,12,97006,35-44,programmer
1203,F,25,1,6417,25-34,academic
1204,M,25,7,95076,25-34,executive
1205,F,56,0,46814,56+,other or not specified
1206,F,50,7,33764,50-55,executive
1207,M,50,0,43617,50-55,other or not specified
1208,M,25,0,12590,25-34,other or not specified
1209,M,35,7,94127,35-44,executive
1210,M,25,17,27519,25-34,technician
1211,M,18,4,10027,18-24,college
1212,F,50,1,60089,50-55,academic
1213,M,50,0,91505,50-55,other or not specified
1214,M,56,13,94558,56+,retired
1215,M,35,17,23602,35-44,technician
1216,M,25,2,90292,25-34,artist
1217,M,25,12,94118,25-34,programmer
1218,M,56,15,13207,56+,scientist
1219,M,25,7,12206,25-34,executive
1220,M,1,10,48073,Under 18,K-12 student
1221,M,18,0,19134,18-24,other or not specified
1222,M,35,0,52162,35-44,other or not specified
1223,M,25,2,60102,25-34,artist
1224,M,50,13,2125,50-55,retired
1225,M,45,7,61081,45-49,executive
1226,M,18,20,7087,18-24,writer
1227,M,50,1,90027,50-55,academic
1228,M,25,1,94720,25-34,academic
1229,F,25,4,48219,25-34,college
1230,M,25,11,95125,25-34,lawyer
1231,M,25,12,60515,25-34,programmer
1232,F,18,4,43235,18-24,college
1233,F,45,20,94519,45-49,writer
1234,M,18,4,91006,18-24,college
1235,F,25,7,94043,25-34,executive
1236,F,25,1,48316,25-34,academic
1237,M,18,4,32720,18-24,college
1238,F,35,20,11215,35-44,writer
1239,F,25,20,50111,25-34,writer
1240,F,18,14,2144,18-24,sales
1241,M,1,10,11803,Under 18,K-12 student
1242,F,35,0,10014,35-44,other or not specified
1243,M,35,15,92627,35-44,scientist
1244,M,25,4,22030,25-34,college
1245,M,25,17,80461,25-34,technician
1246,M,18,4,98225,18-24,college
1247,M,35,0,92649,35-44,other or not specified
1248,F,35,20,94598,35-44,writer
1249,M,35,2,94587,35-44,artist
1250,M,50,0,10573,50-55,other or not specified
1251,M,25,7,48188,25-34,executive
1252,M,56,13,94134,56+,retired
1253,F,35,20,76205,35-44,writer
1254,F,18,1,2144,18-24,academic
1255,M,25,17,94110,25-34,technician
1256,M,25,20,10002,25-34,writer
1257,F,18,14,84101,18-24,sales
1258,M,45,7,20879,45-49,executive
1259,M,35,7,2020010,35-44,executive
1260,M,25,17,28262,25-34,technician
